"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06011","Colusa","2017","34%","","1,294","Concentration: (not-detected)"
"06","California","06011","Colusa","2018","25%","","2,510","Concentration: (0-<=10)"
"06","California","06011","Colusa","2018","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2018","75%","","7,552","Concentration: (not-detected)"
"06","California","06011","Colusa","2019","28%","","2,963","Concentration: (0-<=10)"
"06","California","06011","Colusa","2019","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2019","72%","","7,552","Concentration: (not-detected)"
"06","California","06011","Colusa","2020","29%","","2,963","Concentration: (0-<=10)"
"06","California","06011","Colusa","2020","0%","","0","Concentration: (>10)"
"06","California","06011","Colusa","2020","71%","","7,280","Concentration: (not-detected)"
"06","California","06013","Contra Costa","1999","88%","","443,720","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","1999","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","1999","12%","","62,500","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2000","93%","","470,845","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2000","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2000","7%","","35,375","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2001","85%","","207,499","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2001","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2001","15%","","36,346","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2002","74%","","155,429","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2002","25%","","53,087","Concentration: (>10)"
"06","California","06013","Contra Costa","2002","1%","","1,671","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2003","100%","","445,151","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2003","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2003","0%","","1,789","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2004","96%","","445,315","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2004","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2004","4%","","18,507","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2005","91%","","410,146","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2005","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2005","9%","","38,197","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2006","27%","","120,765","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2006","0%","","26","Concentration: (>10)"
"06","California","06013","Contra Costa","2006","73%","","327,666","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2007","37%","","173,227","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2007","0%","","26","Concentration: (>10)"
"06","California","06013","Contra Costa","2007","63%","","290,624","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2008","99%","","460,103","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2008","0%","","26","Concentration: (>10)"
"06","California","06013","Contra Costa","2008","1%","","2,489","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2009","99%","","445,064","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2009","0%","","26","Concentration: (>10)"
"06","California","06013","Contra Costa","2009","1%","","3,400","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2010","92%","","471,799","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2010","0%","","26","Concentration: (>10)"
"06","California","06013","Contra Costa","2010","8%","","38,689","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2011","88%","","409,455","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2011","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2011","12%","","54,245","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2012","88%","","409,265","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2012","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2012","12%","","53,993","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2013","94%","","50,360","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2013","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2013","6%","","3,036","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2014","93%","","36,606","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2014","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2014","7%","","2,868","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2015","92%","","36,480","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2015","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2015","8%","","3,037","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2016","27%","","14,562","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2016","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2016","73%","","38,830","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2017","8%","","1,286","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2017","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2017","92%","","15,617","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2018","3%","","542","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2018","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2018","97%","","19,146","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2019","1%","","542","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2019","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2019","99%","","58,819","Concentration: (not-detected)"
"06","California","06013","Contra Costa","2020","3%","","609","Concentration: (0-<=10)"
"06","California","06013","Contra Costa","2020","0%","","0","Concentration: (>10)"
"06","California","06013","Contra Costa","2020","97%","","20,398","Concentration: (not-detected)"
"06","California","06015","Del Norte","1999","81%","","14,665","Concentration: (0-<=10)"
"06","California","06015","Del Norte","1999","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","1999","19%","","3,343","Concentration: (not-detected)"
"06","California","06015","Del Norte","2000","39%","","486","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2000","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2000","61%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2001","73%","","3,493","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2001","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2001","27%","","1,271","Concentration: (not-detected)"
"06","California","06015","Del Norte","2002","15%","","663","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2002","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2002","85%","","3,639","Concentration: (not-detected)"
"06","California","06015","Del Norte","2003","77%","","2,618","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2003","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2003","23%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2004","87%","","670","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2004","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2004","13%","","96","Concentration: (not-detected)"
"06","California","06015","Del Norte","2005","74%","","2,838","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2005","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2005","26%","","983","Concentration: (not-detected)"
"06","California","06015","Del Norte","2006","97%","","2,680","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2006","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2006","3%","","96","Concentration: (not-detected)"
"06","California","06015","Del Norte","2007","100%","","3,879","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2007","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2007","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2008","40%","","525","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2008","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2008","60%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2009","47%","","695","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2009","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2009","53%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2010","78%","","2,776","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2010","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2010","22%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2011","97%","","2,900","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2011","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2011","3%","","96","Concentration: (not-detected)"
"06","California","06015","Del Norte","2012","48%","","729","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2012","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2012","52%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2013","27%","","282","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2013","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2013","73%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2014","9%","","100","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2014","10%","","112","Concentration: (>10)"
"06","California","06015","Del Norte","2014","80%","","871","Concentration: (not-detected)"
"06","California","06015","Del Norte","2015","100%","","562","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2015","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2015","0%","","0","Concentration: (not-detected)"
"06","California","06015","Del Norte","2016","46%","","658","Concentration: (0-<=10)"
"06","California","06015","Del Norte","2016","0%","","0","Concentration: (>10)"
"06","California","06015","Del Norte","2016","54%","","775","Concentration: (not-detected)"
"06","California","06015","Del Norte","2017","21%","","212","Concentration: (0-<=10)"
