"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06091","Sierra","2019","41%","","225","Concentration: (>10)"
"06","California","06091","Sierra","2019","59%","","324","Concentration: (not-detected)"
"06","California","06091","Sierra","2020","0%","","0","Concentration: (0-<=10)"
"06","California","06091","Sierra","2020","100%","","225","Concentration: (>10)"
"06","California","06091","Sierra","2020","0%","","0","Concentration: (not-detected)"
"06","California","06093","Siskiyou","1999","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","1999","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","1999","100%","","2,083","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2000","1%","","35","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2000","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2000","99%","","2,459","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2001","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2001","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2001","100%","","2,073","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2002","38%","","2,963","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2002","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2002","62%","","4,921","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2003","32%","","142","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2003","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2003","68%","","300","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2004","2%","","240","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2004","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2004","98%","","9,527","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2005","40%","","2,432","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2005","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2005","60%","","3,686","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2006","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2006","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2006","100%","","1,017","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2007","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2007","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2007","100%","","4,130","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2008","5%","","213","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2008","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2008","95%","","3,667","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2009","6%","","181","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2009","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2009","94%","","3,049","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2010","8%","","181","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2010","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2010","92%","","2,223","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2011","44%","","3,144","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2011","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2011","56%","","3,942","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2012","52%","","213","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2012","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2012","48%","","197","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2013","38%","","181","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2013","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2013","62%","","295","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2014","100%","","5,544","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2014","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2014","0%","","0","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2015","84%","","181","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2015","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2015","16%","","35","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2016","8%","","323","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2016","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2016","92%","","3,642","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2017","4%","","181","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2017","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2017","96%","","3,963","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2018","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2018","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2018","100%","","2,415","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2019","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2019","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2019","100%","","100","Concentration: (not-detected)"
"06","California","06093","Siskiyou","2020","0%","","0","Concentration: (0-<=10)"
"06","California","06093","Siskiyou","2020","0%","","0","Concentration: (>10)"
"06","California","06093","Siskiyou","2020","0%","","0","Concentration: (not-detected)"
"06","California","06095","Solano","1999","46%","","132,227","Concentration: (0-<=10)"
"06","California","06095","Solano","1999","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","1999","54%","","157,531","Concentration: (not-detected)"
"06","California","06095","Solano","2000","28%","","113,474","Concentration: (0-<=10)"
"06","California","06095","Solano","2000","0%","","30","Concentration: (>10)"
"06","California","06095","Solano","2000","72%","","295,717","Concentration: (not-detected)"
"06","California","06095","Solano","2001","5%","","16,380","Concentration: (0-<=10)"
"06","California","06095","Solano","2001","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2001","95%","","286,061","Concentration: (not-detected)"
"06","California","06095","Solano","2002","35%","","144,665","Concentration: (0-<=10)"
"06","California","06095","Solano","2002","0%","","34","Concentration: (>10)"
"06","California","06095","Solano","2002","65%","","267,879","Concentration: (not-detected)"
"06","California","06095","Solano","2003","11%","","44,300","Concentration: (0-<=10)"
"06","California","06095","Solano","2003","0%","","900","Concentration: (>10)"
"06","California","06095","Solano","2003","89%","","368,149","Concentration: (not-detected)"
"06","California","06095","Solano","2004","4%","","16,300","Concentration: (0-<=10)"
"06","California","06095","Solano","2004","0%","","900","Concentration: (>10)"
"06","California","06095","Solano","2004","96%","","396,327","Concentration: (not-detected)"
"06","California","06095","Solano","2005","2%","","7,152","Concentration: (0-<=10)"
"06","California","06095","Solano","2005","0%","","934","Concentration: (>10)"
"06","California","06095","Solano","2005","98%","","402,686","Concentration: (not-detected)"
"06","California","06095","Solano","2006","4%","","16,300","Concentration: (0-<=10)"
"06","California","06095","Solano","2006","0%","","30","Concentration: (>10)"
"06","California","06095","Solano","2006","96%","","392,328","Concentration: (not-detected)"
"06","California","06095","Solano","2007","4%","","16,654","Concentration: (0-<=10)"
"06","California","06095","Solano","2007","0%","","900","Concentration: (>10)"
"06","California","06095","Solano","2007","96%","","392,328","Concentration: (not-detected)"
"06","California","06095","Solano","2008","2%","","7,540","Concentration: (0-<=10)"
"06","California","06095","Solano","2008","0%","","900","Concentration: (>10)"
"06","California","06095","Solano","2008","98%","","392,782","Concentration: (not-detected)"
"06","California","06095","Solano","2009","6%","","24,656","Concentration: (0-<=10)"
"06","California","06095","Solano","2009","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2009","94%","","392,248","Concentration: (not-detected)"
"06","California","06095","Solano","2010","4%","","17,554","Concentration: (0-<=10)"
"06","California","06095","Solano","2010","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2010","96%","","392,328","Concentration: (not-detected)"
"06","California","06095","Solano","2011","26%","","105,175","Concentration: (0-<=10)"
"06","California","06095","Solano","2011","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2011","74%","","305,290","Concentration: (not-detected)"
"06","California","06095","Solano","2012","27%","","112,033","Concentration: (0-<=10)"
"06","California","06095","Solano","2012","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2012","73%","","304,871","Concentration: (not-detected)"
"06","California","06095","Solano","2013","53%","","197,403","Concentration: (0-<=10)"
"06","California","06095","Solano","2013","0%","","25","Concentration: (>10)"
"06","California","06095","Solano","2013","47%","","178,199","Concentration: (not-detected)"
"06","California","06095","Solano","2014","52%","","197,032","Concentration: (0-<=10)"
"06","California","06095","Solano","2014","0%","","34","Concentration: (>10)"
"06","California","06095","Solano","2014","48%","","178,860","Concentration: (not-detected)"
"06","California","06095","Solano","2015","31%","","109,946","Concentration: (0-<=10)"
"06","California","06095","Solano","2015","0%","","64","Concentration: (>10)"
"06","California","06095","Solano","2015","69%","","246,941","Concentration: (not-detected)"
"06","California","06095","Solano","2016","85%","","328,058","Concentration: (0-<=10)"
"06","California","06095","Solano","2016","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2016","15%","","56,881","Concentration: (not-detected)"
"06","California","06095","Solano","2017","2%","","9,312","Concentration: (0-<=10)"
"06","California","06095","Solano","2017","0%","","30","Concentration: (>10)"
"06","California","06095","Solano","2017","98%","","384,202","Concentration: (not-detected)"
"06","California","06095","Solano","2018","3%","","10,905","Concentration: (0-<=10)"
"06","California","06095","Solano","2018","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2018","97%","","376,069","Concentration: (not-detected)"
"06","California","06095","Solano","2019","3%","","10,088","Concentration: (0-<=10)"
"06","California","06095","Solano","2019","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2019","97%","","388,612","Concentration: (not-detected)"
"06","California","06095","Solano","2020","3%","","10,054","Concentration: (0-<=10)"
"06","California","06095","Solano","2020","0%","","0","Concentration: (>10)"
"06","California","06095","Solano","2020","97%","","388,587","Concentration: (not-detected)"
"06","California","06097","Sonoma","1999","74%","","99,413","Concentration: (0-<=10)"
"06","California","06097","Sonoma","1999","1%","","722","Concentration: (>10)"
"06","California","06097","Sonoma","1999","25%","","33,461","Concentration: (not-detected)"
"06","California","06097","Sonoma","2000","58%","","60,665","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2000","26%","","27,017","Concentration: (>10)"
"06","California","06097","Sonoma","2000","17%","","17,788","Concentration: (not-detected)"
"06","California","06097","Sonoma","2001","74%","","64,510","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2001","0%","","197","Concentration: (>10)"
"06","California","06097","Sonoma","2001","26%","","22,396","Concentration: (not-detected)"
"06","California","06097","Sonoma","2002","32%","","51,870","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2002","17%","","27,017","Concentration: (>10)"
"06","California","06097","Sonoma","2002","51%","","82,683","Concentration: (not-detected)"
"06","California","06097","Sonoma","2003","54%","","62,680","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2003","30%","","34,922","Concentration: (>10)"
"06","California","06097","Sonoma","2003","15%","","17,824","Concentration: (not-detected)"
"06","California","06097","Sonoma","2004","91%","","128,390","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2004","0%","","238","Concentration: (>10)"
"06","California","06097","Sonoma","2004","9%","","12,319","Concentration: (not-detected)"
"06","California","06097","Sonoma","2005","50%","","58,442","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2005","23%","","27,017","Concentration: (>10)"
"06","California","06097","Sonoma","2005","27%","","32,390","Concentration: (not-detected)"
"06","California","06097","Sonoma","2006","58%","","78,836","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2006","0%","","417","Concentration: (>10)"
"06","California","06097","Sonoma","2006","42%","","57,653","Concentration: (not-detected)"
"06","California","06097","Sonoma","2007","73%","","88,098","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2007","1%","","668","Concentration: (>10)"
"06","California","06097","Sonoma","2007","27%","","32,232","Concentration: (not-detected)"
"06","California","06097","Sonoma","2008","67%","","107,799","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2008","17%","","27,911","Concentration: (>10)"
"06","California","06097","Sonoma","2008","16%","","24,900","Concentration: (not-detected)"
"06","California","06097","Sonoma","2009","32%","","79,114","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2009","0%","","781","Concentration: (>10)"
"06","California","06097","Sonoma","2009","68%","","167,510","Concentration: (not-detected)"
"06","California","06097","Sonoma","2010","32%","","87,916","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2010","0%","","1,080","Concentration: (>10)"
"06","California","06097","Sonoma","2010","68%","","189,924","Concentration: (not-detected)"
"06","California","06097","Sonoma","2011","80%","","207,918","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2011","0%","","805","Concentration: (>10)"
"06","California","06097","Sonoma","2011","20%","","50,605","Concentration: (not-detected)"
"06","California","06097","Sonoma","2012","28%","","76,300","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2012","3%","","8,969","Concentration: (>10)"
"06","California","06097","Sonoma","2012","68%","","184,390","Concentration: (not-detected)"
"06","California","06097","Sonoma","2013","52%","","16,686","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2013","2%","","780","Concentration: (>10)"
"06","California","06097","Sonoma","2013","45%","","14,555","Concentration: (not-detected)"
"06","California","06097","Sonoma","2014","83%","","24,251","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2014","3%","","780","Concentration: (>10)"
"06","California","06097","Sonoma","2014","14%","","4,100","Concentration: (not-detected)"
"06","California","06097","Sonoma","2015","89%","","17,803","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2015","4%","","780","Concentration: (>10)"
"06","California","06097","Sonoma","2015","7%","","1,341","Concentration: (not-detected)"
"06","California","06097","Sonoma","2016","46%","","16,257","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2016","22%","","7,737","Concentration: (>10)"
"06","California","06097","Sonoma","2016","32%","","11,057","Concentration: (not-detected)"
"06","California","06097","Sonoma","2017","25%","","8,471","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2017","23%","","7,797","Concentration: (>10)"
"06","California","06097","Sonoma","2017","52%","","17,487","Concentration: (not-detected)"
"06","California","06097","Sonoma","2018","76%","","36,444","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2018","3%","","1,444","Concentration: (>10)"
"06","California","06097","Sonoma","2018","21%","","9,967","Concentration: (not-detected)"
"06","California","06097","Sonoma","2019","38%","","26,979","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2019","39%","","27,632","Concentration: (>10)"
"06","California","06097","Sonoma","2019","23%","","16,305","Concentration: (not-detected)"
"06","California","06097","Sonoma","2020","94%","","23,054","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2020","2%","","556","Concentration: (>10)"
"06","California","06097","Sonoma","2020","3%","","843","Concentration: (not-detected)"
"06","California","06099","Stanislaus","1999","29%","","91,256","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","1999","0%","","0","Concentration: (>10)"
"06","California","06099","Stanislaus","1999","71%","","221,116","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2000","0%","","1,419","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2000","7%","","24,440","Concentration: (>10)"
"06","California","06099","Stanislaus","2000","92%","","305,249","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2001","8%","","34,618","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2001","6%","","24,440","Concentration: (>10)"
"06","California","06099","Stanislaus","2001","86%","","350,696","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2002","17%","","59,011","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2002","0%","","203","Concentration: (>10)"
"06","California","06099","Stanislaus","2002","83%","","281,813","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2003","11%","","37,940","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2003","19%","","64,275","Concentration: (>10)"
"06","California","06099","Stanislaus","2003","70%","","236,229","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2004","18%","","74,795","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2004","21%","","89,000","Concentration: (>10)"
"06","California","06099","Stanislaus","2004","61%","","252,026","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2005","98%","","339,667","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2005","0%","","347","Concentration: (>10)"
"06","California","06099","Stanislaus","2005","2%","","6,817","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2006","13%","","42,694","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2006","20%","","64,653","Concentration: (>10)"
"06","California","06099","Stanislaus","2006","67%","","218,845","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2007","6%","","21,830","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2007","35%","","129,956","Concentration: (>10)"
"06","California","06099","Stanislaus","2007","60%","","223,466","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2008","44%","","171,768","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2008","0%","","874","Concentration: (>10)"
"06","California","06099","Stanislaus","2008","56%","","215,715","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2009","28%","","106,822","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2009","17%","","65,089","Concentration: (>10)"
"06","California","06099","Stanislaus","2009","55%","","212,733","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2010","17%","","69,344","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2010","27%","","107,855","Concentration: (>10)"
"06","California","06099","Stanislaus","2010","56%","","225,776","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2011","77%","","296,302","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2011","17%","","65,114","Concentration: (>10)"
"06","California","06099","Stanislaus","2011","6%","","24,879","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2012","71%","","292,363","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2012","28%","","113,937","Concentration: (>10)"
"06","California","06099","Stanislaus","2012","1%","","4,115","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2013","69%","","254,443","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2013","31%","","113,832","Concentration: (>10)"
"06","California","06099","Stanislaus","2013","0%","","140","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2014","68%","","230,738","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2014","32%","","107,825","Concentration: (>10)"
"06","California","06099","Stanislaus","2014","1%","","3,078","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2015","64%","","239,822","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2015","30%","","113,757","Concentration: (>10)"
"06","California","06099","Stanislaus","2015","6%","","23,904","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2016","87%","","330,805","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2016","13%","","48,541","Concentration: (>10)"
"06","California","06099","Stanislaus","2016","0%","","515","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2017","98%","","347,886","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2017","2%","","6,773","Concentration: (>10)"
"06","California","06099","Stanislaus","2017","0%","","1,631","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2018","100%","","363,719","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2018","0%","","683","Concentration: (>10)"
"06","California","06099","Stanislaus","2018","0%","","1,065","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2019","93%","","367,714","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2019","0%","","398","Concentration: (>10)"
"06","California","06099","Stanislaus","2019","7%","","25,634","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2020","78%","","279,845","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2020","22%","","80,798","Concentration: (>10)"
"06","California","06099","Stanislaus","2020","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","1999","5%","","3,470","Concentration: (0-<=10)"
"06","California","06101","Sutter","1999","1%","","720","Concentration: (>10)"
"06","California","06101","Sutter","1999","94%","","63,338","Concentration: (not-detected)"
"06","California","06101","Sutter","2000","98%","","66,657","Concentration: (0-<=10)"
"06","California","06101","Sutter","2000","2%","","1,070","Concentration: (>10)"
"06","California","06101","Sutter","2000","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2001","0%","","0","Concentration: (0-<=10)"
"06","California","06101","Sutter","2001","100%","","10,920","Concentration: (>10)"
"06","California","06101","Sutter","2001","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2002","4%","","3,304","Concentration: (0-<=10)"
"06","California","06101","Sutter","2002","14%","","10,862","Concentration: (>10)"
"06","California","06101","Sutter","2002","82%","","63,338","Concentration: (not-detected)"
"06","California","06101","Sutter","2003","87%","","69,646","Concentration: (0-<=10)"
"06","California","06101","Sutter","2003","13%","","10,839","Concentration: (>10)"
"06","California","06101","Sutter","2003","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2004","20%","","3,404","Concentration: (0-<=10)"
"06","California","06101","Sutter","2004","80%","","13,454","Concentration: (>10)"
"06","California","06101","Sutter","2004","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2005","37%","","6,439","Concentration: (0-<=10)"
"06","California","06101","Sutter","2005","62%","","10,805","Concentration: (>10)"
"06","California","06101","Sutter","2005","0%","","50","Concentration: (not-detected)"
"06","California","06101","Sutter","2006","82%","","63,734","Concentration: (0-<=10)"
"06","California","06101","Sutter","2006","18%","","13,990","Concentration: (>10)"
"06","California","06101","Sutter","2006","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2007","8%","","6,239","Concentration: (0-<=10)"
"06","California","06101","Sutter","2007","13%","","10,805","Concentration: (>10)"
"06","California","06101","Sutter","2007","79%","","63,338","Concentration: (not-detected)"
"06","California","06101","Sutter","2008","87%","","69,777","Concentration: (0-<=10)"
"06","California","06101","Sutter","2008","13%","","10,805","Concentration: (>10)"
"06","California","06101","Sutter","2008","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2009","4%","","3,547","Concentration: (0-<=10)"
"06","California","06101","Sutter","2009","23%","","19,539","Concentration: (>10)"
"06","California","06101","Sutter","2009","73%","","63,338","Concentration: (not-detected)"
"06","California","06101","Sutter","2010","45%","","8,850","Concentration: (0-<=10)"
"06","California","06101","Sutter","2010","55%","","10,805","Concentration: (>10)"
"06","California","06101","Sutter","2010","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2011","0%","","34","Concentration: (0-<=10)"
"06","California","06101","Sutter","2011","100%","","12,559","Concentration: (>10)"
"06","California","06101","Sutter","2011","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2012","3%","","336","Concentration: (0-<=10)"
"06","California","06101","Sutter","2012","97%","","9,655","Concentration: (>10)"
"06","California","06101","Sutter","2012","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2013","100%","","74,422","Concentration: (0-<=10)"
"06","California","06101","Sutter","2013","0%","","350","Concentration: (>10)"
"06","California","06101","Sutter","2013","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2014","96%","","74,072","Concentration: (0-<=10)"
"06","California","06101","Sutter","2014","4%","","3,254","Concentration: (>10)"
"06","California","06101","Sutter","2014","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2015","96%","","74,162","Concentration: (0-<=10)"
"06","California","06101","Sutter","2015","4%","","3,254","Concentration: (>10)"
"06","California","06101","Sutter","2015","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2016","12%","","9,050","Concentration: (0-<=10)"
"06","California","06101","Sutter","2016","0%","","350","Concentration: (>10)"
"06","California","06101","Sutter","2016","87%","","65,372","Concentration: (not-detected)"
"06","California","06101","Sutter","2017","0%","","50","Concentration: (0-<=10)"
"06","California","06101","Sutter","2017","100%","","11,785","Concentration: (>10)"
"06","California","06101","Sutter","2017","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2018","96%","","8,531","Concentration: (0-<=10)"
"06","California","06101","Sutter","2018","4%","","350","Concentration: (>10)"
"06","California","06101","Sutter","2018","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2019","4%","","3,294","Concentration: (0-<=10)"
"06","California","06101","Sutter","2019","10%","","8,881","Concentration: (>10)"
"06","California","06101","Sutter","2019","86%","","73,202","Concentration: (not-detected)"
"06","California","06101","Sutter","2020","0%","","0","Concentration: (0-<=10)"
"06","California","06101","Sutter","2020","100%","","8,881","Concentration: (>10)"
"06","California","06101","Sutter","2020","0%","","0","Concentration: (not-detected)"
"06","California","06103","Tehama","1999","64%","","9,601","Concentration: (0-<=10)"
"06","California","06103","Tehama","1999","0%","","56","Concentration: (>10)"
"06","California","06103","Tehama","1999","36%","","5,391","Concentration: (not-detected)"
"06","California","06103","Tehama","2000","13%","","1,251","Concentration: (0-<=10)"
"06","California","06103","Tehama","2000","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2000","87%","","8,383","Concentration: (not-detected)"
"06","California","06103","Tehama","2001","97%","","23,873","Concentration: (0-<=10)"
"06","California","06103","Tehama","2001","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2001","3%","","660","Concentration: (not-detected)"
"06","California","06103","Tehama","2002","90%","","17,475","Concentration: (0-<=10)"
"06","California","06103","Tehama","2002","9%","","1,781","Concentration: (>10)"
"06","California","06103","Tehama","2002","1%","","238","Concentration: (not-detected)"
"06","California","06103","Tehama","2003","86%","","12,234","Concentration: (0-<=10)"
"06","California","06103","Tehama","2003","2%","","216","Concentration: (>10)"
"06","California","06103","Tehama","2003","12%","","1,762","Concentration: (not-detected)"
"06","California","06103","Tehama","2004","93%","","14,455","Concentration: (0-<=10)"
"06","California","06103","Tehama","2004","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2004","7%","","1,046","Concentration: (not-detected)"
"06","California","06103","Tehama","2005","93%","","21,981","Concentration: (0-<=10)"
"06","California","06103","Tehama","2005","0%","","56","Concentration: (>10)"
"06","California","06103","Tehama","2005","7%","","1,589","Concentration: (not-detected)"
"06","California","06103","Tehama","2006","50%","","4,032","Concentration: (0-<=10)"
"06","California","06103","Tehama","2006","19%","","1,553","Concentration: (>10)"
"06","California","06103","Tehama","2006","31%","","2,506","Concentration: (not-detected)"
"06","California","06103","Tehama","2007","88%","","18,228","Concentration: (0-<=10)"
"06","California","06103","Tehama","2007","1%","","159","Concentration: (>10)"
"06","California","06103","Tehama","2007","11%","","2,254","Concentration: (not-detected)"
"06","California","06103","Tehama","2008","84%","","9,156","Concentration: (0-<=10)"
"06","California","06103","Tehama","2008","15%","","1,609","Concentration: (>10)"
"06","California","06103","Tehama","2008","1%","","150","Concentration: (not-detected)"
"06","California","06103","Tehama","2009","70%","","5,600","Concentration: (0-<=10)"
"06","California","06103","Tehama","2009","20%","","1,609","Concentration: (>10)"
"06","California","06103","Tehama","2009","10%","","829","Concentration: (not-detected)"
"06","California","06103","Tehama","2010","56%","","4,125","Concentration: (0-<=10)"
"06","California","06103","Tehama","2010","22%","","1,609","Concentration: (>10)"
"06","California","06103","Tehama","2010","22%","","1,636","Concentration: (not-detected)"
"06","California","06103","Tehama","2011","88%","","21,786","Concentration: (0-<=10)"
"06","California","06103","Tehama","2011","6%","","1,609","Concentration: (>10)"
"06","California","06103","Tehama","2011","6%","","1,405","Concentration: (not-detected)"
"06","California","06103","Tehama","2012","63%","","4,223","Concentration: (0-<=10)"
"06","California","06103","Tehama","2012","24%","","1,609","Concentration: (>10)"
"06","California","06103","Tehama","2012","13%","","866","Concentration: (not-detected)"
"06","California","06103","Tehama","2013","75%","","5,263","Concentration: (0-<=10)"
"06","California","06103","Tehama","2013","3%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2013","22%","","1,576","Concentration: (not-detected)"
